ParameterName, ene_min, ene_max, erec_minus_ene_min, erec_minus_ene_max
enu_erec_minus_enu_292, 1.52906693, 2.02735711, -2.10845139e-02, -1.81240840e-02
enu_erec_minus_enu_293, 1.52906693, 2.02735711, -1.81240840e-02, -1.46702491e-02
enu_erec_minus_enu_294, 1.52906693, 2.02735711, -1.46702491e-02, -1.12164143e-02
enu_erec_minus_enu_295, 1.52906693, 2.02735711, -1.12164143e-02, -7.76257938e-03
enu_erec_minus_enu_296, 1.52906693, 2.02735711, -7.76257938e-03, -4.30874450e-03
enu_erec_minus_enu_297, 1.52906693, 2.02735711, -4.30874450e-03, -8.54909624e-04
enu_erec_minus_enu_298, 1.52906693, 2.02735711, -8.54909624e-04, 2.59892526e-03
enu_erec_minus_enu_299, 1.52906693, 2.02735711, 2.59892526e-03, 6.54616512e-03
enu_erec_minus_enu_300, 1.52906693, 2.02735711, 6.54616512e-03, 1.00000000e-02
enu_erec_minus_enu_301, 2.02735711, 2.48656571, -1.00000000e+00, -6.82740596e-01
enu_erec_minus_enu_302, 2.02735711, 2.48656571, -6.82740596e-01, -6.05276014e-01
enu_erec_minus_enu_303, 2.02735711, 2.48656571, -6.05276014e-01, -5.55442110e-01
enu_erec_minus_enu_304, 2.02735711, 2.48656571, -5.55442110e-01, -5.17943332e-01
enu_erec_minus_enu_305, 2.02735711, 2.48656571, -5.17943332e-01, -4.87845628e-01
enu_erec_minus_enu_306, 2.02735711, 2.48656571, -4.87845628e-01, -4.62681974e-01
enu_erec_minus_enu_307, 2.02735711, 2.48656571, -4.62681974e-01, -4.41465559e-01
enu_erec_minus_enu_308, 2.02735711, 2.48656571, -4.41465559e-01, -4.22222765e-01
enu_erec_minus_enu_309, 2.02735711, 2.48656571, -4.22222765e-01, -4.05446996e-01
enu_erec_minus_enu_310, 2.02735711, 2.48656571, -4.05446996e-01, -3.90151441e-01
enu_erec_minus_enu_311, 2.02735711, 2.48656571, -3.90151441e-01, -3.76336102e-01
enu_erec_minus_enu_312, 2.02735711, 2.48656571, -3.76336102e-01, -3.63507572e-01
enu_erec_minus_enu_313, 2.02735711, 2.48656571, -3.63507572e-01, -3.52159257e-01
enu_erec_minus_enu_314, 2.02735711, 2.48656571, -3.52159257e-01, -3.41304348e-01
enu_erec_minus_enu_315, 2.02735711, 2.48656571, -3.41304348e-01, -3.30942843e-01
enu_erec_minus_enu_316, 2.02735711, 2.48656571, -3.30942843e-01, -3.21568149e-01
enu_erec_minus_enu_317, 2.02735711, 2.48656571, -3.21568149e-01, -3.12193454e-01
enu_erec_minus_enu_318, 2.02735711, 2.48656571, -3.12193454e-01, -3.03805569e-01
enu_erec_minus_enu_319, 2.02735711, 2.48656571, -3.03805569e-01, -2.95911089e-01
enu_erec_minus_enu_320, 2.02735711, 2.48656571, -2.95911089e-01, -2.88016610e-01
enu_erec_minus_enu_321, 2.02735711, 2.48656571, -2.88016610e-01, -2.81108940e-01
enu_erec_minus_enu_322, 2.02735711, 2.48656571, -2.81108940e-01, -2.73707865e-01
enu_erec_minus_enu_323, 2.02735711, 2.48656571, -2.73707865e-01, -2.67293600e-01
enu_erec_minus_enu_324, 2.02735711, 2.48656571, -2.67293600e-01, -2.60879336e-01
enu_erec_minus_enu_325, 2.02735711, 2.48656571, -2.60879336e-01, -2.54465071e-01
enu_erec_minus_enu_326, 2.02735711, 2.48656571, -2.54465071e-01, -2.48544211e-01
enu_erec_minus_enu_327, 2.02735711, 2.48656571, -2.48544211e-01, -2.43116756e-01
enu_erec_minus_enu_328, 2.02735711, 2.48656571, -2.43116756e-01, -2.37689301e-01
enu_erec_minus_enu_329, 2.02735711, 2.48656571, -2.37689301e-01, -2.32261847e-01
enu_erec_minus_enu_330, 2.02735711, 2.48656571, -2.32261847e-01, -2.26834392e-01
enu_erec_minus_enu_331, 2.02735711, 2.48656571, -2.26834392e-01, -2.21900342e-01
enu_erec_minus_enu_332, 2.02735711, 2.48656571, -2.21900342e-01, -2.16966292e-01
enu_erec_minus_enu_333, 2.02735711, 2.48656571, -2.16966292e-01, -2.12525647e-01
enu_erec_minus_enu_334, 2.02735711, 2.48656571, -2.12525647e-01, -2.08085002e-01
enu_erec_minus_enu_335, 2.02735711, 2.48656571, -2.08085002e-01, -2.03150953e-01
enu_erec_minus_enu_336, 2.02735711, 2.48656571, -2.03150953e-01, -1.99203713e-01
enu_erec_minus_enu_337, 2.02735711, 2.48656571, -1.99203713e-01, -1.94763068e-01
enu_erec_minus_enu_338, 2.02735711, 2.48656571, -1.94763068e-01, -1.90322423e-01
enu_erec_minus_enu_339, 2.02735711, 2.48656571, -1.90322423e-01, -1.86375183e-01
enu_erec_minus_enu_340, 2.02735711, 2.48656571, -1.86375183e-01, -1.82427943e-01
enu_erec_minus_enu_341, 2.02735711, 2.48656571, -1.82427943e-01, -1.78480703e-01
enu_erec_minus_enu_342, 2.02735711, 2.48656571, -1.78480703e-01, -1.74533464e-01
enu_erec_minus_enu_343, 2.02735711, 2.48656571, -1.74533464e-01, -1.71079629e-01
enu_erec_minus_enu_344, 2.02735711, 2.48656571, -1.71079629e-01, -1.67132389e-01
enu_erec_minus_enu_345, 2.02735711, 2.48656571, -1.67132389e-01, -1.63678554e-01
enu_erec_minus_enu_346, 2.02735711, 2.48656571, -1.63678554e-01, -1.59731314e-01
enu_erec_minus_enu_347, 2.02735711, 2.48656571, -1.59731314e-01, -1.56277479e-01
enu_erec_minus_enu_348, 2.02735711, 2.48656571, -1.56277479e-01, -1.52823644e-01
enu_erec_minus_enu_349, 2.02735711, 2.48656571, -1.52823644e-01, -1.49369809e-01
enu_erec_minus_enu_350, 2.02735711, 2.48656571, -1.49369809e-01, -1.45915975e-01
enu_erec_minus_enu_351, 2.02735711, 2.48656571, -1.45915975e-01, -1.42955545e-01
enu_erec_minus_enu_352, 2.02735711, 2.48656571, -1.42955545e-01, -1.39501710e-01
enu_erec_minus_enu_353, 2.02735711, 2.48656571, -1.39501710e-01, -1.36047875e-01
enu_erec_minus_enu_354, 2.02735711, 2.48656571, -1.36047875e-01, -1.33087445e-01
enu_erec_minus_enu_355, 2.02735711, 2.48656571, -1.33087445e-01, -1.29633610e-01
enu_erec_minus_enu_356, 2.02735711, 2.48656571, -1.29633610e-01, -1.26673180e-01
enu_erec_minus_enu_357, 2.02735711, 2.48656571, -1.26673180e-01, -1.23219345e-01
enu_erec_minus_enu_358, 2.02735711, 2.48656571, -1.23219345e-01, -1.20258915e-01
enu_erec_minus_enu_359, 2.02735711, 2.48656571, -1.20258915e-01, -1.17298486e-01
enu_erec_minus_enu_360, 2.02735711, 2.48656571, -1.17298486e-01, -1.14338056e-01
enu_erec_minus_enu_361, 2.02735711, 2.48656571, -1.14338056e-01, -1.10884221e-01
enu_erec_minus_enu_362, 2.02735711, 2.48656571, -1.10884221e-01, -1.07923791e-01
enu_erec_minus_enu_363, 2.02735711, 2.48656571, -1.07923791e-01, -1.04963361e-01
enu_erec_minus_enu_364, 2.02735711, 2.48656571, -1.04963361e-01, -1.02002931e-01
enu_erec_minus_enu_365, 2.02735711, 2.48656571, -1.02002931e-01, -9.90425012e-02
enu_erec_minus_enu_366, 2.02735711, 2.48656571, -9.90425012e-02, -9.60820713e-02
enu_erec_minus_enu_367, 2.02735711, 2.48656571, -9.60820713e-02, -9.31216414e-02
enu_erec_minus_enu_368, 2.02735711, 2.48656571, -9.31216414e-02, -9.01612115e-02
enu_erec_minus_enu_369, 2.02735711, 2.48656571, -9.01612115e-02, -8.72007816e-02
enu_erec_minus_enu_370, 2.02735711, 2.48656571, -8.72007816e-02, -8.42403517e-02
enu_erec_minus_enu_371, 2.02735711, 2.48656571, -8.42403517e-02, -8.12799218e-02
enu_erec_minus_enu_372, 2.02735711, 2.48656571, -8.12799218e-02, -7.83194919e-02
enu_erec_minus_enu_373, 2.02735711, 2.48656571, -7.83194919e-02, -7.53590620e-02
enu_erec_minus_enu_374, 2.02735711, 2.48656571, -7.53590620e-02, -7.23986321e-02
enu_erec_minus_enu_375, 2.02735711, 2.48656571, -7.23986321e-02, -6.99316072e-02
enu_erec_minus_enu_376, 2.02735711, 2.48656571, -6.99316072e-02, -6.69711773e-02
enu_erec_minus_enu_377, 2.02735711, 2.48656571, -6.69711773e-02, -6.40107474e-02
enu_erec_minus_enu_378, 2.02735711, 2.48656571, -6.40107474e-02, -6.10503175e-02
enu_erec_minus_enu_379, 2.02735711, 2.48656571, -6.10503175e-02, -5.80898876e-02
enu_erec_minus_enu_380, 2.02735711, 2.48656571, -5.80898876e-02, -5.51294577e-02
enu_erec_minus_enu_381, 2.02735711, 2.48656571, -5.51294577e-02, -5.21690278e-02
enu_erec_minus_enu_382, 2.02735711, 2.48656571, -5.21690278e-02, -4.92085979e-02
enu_erec_minus_enu_383, 2.02735711, 2.48656571, -4.92085979e-02, -4.62481681e-02
enu_erec_minus_enu_384, 2.02735711, 2.48656571, -4.62481681e-02, -4.27943332e-02
enu_erec_minus_enu_385, 2.02735711, 2.48656571, -4.27943332e-02, -3.98339033e-02
enu_erec_minus_enu_386, 2.02735711, 2.48656571, -3.98339033e-02, -3.68734734e-02
enu_erec_minus_enu_387, 2.02735711, 2.48656571, -3.68734734e-02, -3.39130435e-02
enu_erec_minus_enu_388, 2.02735711, 2.48656571, -3.39130435e-02, -3.09526136e-02
enu_erec_minus_enu_389, 2.02735711, 2.48656571, -3.09526136e-02, -2.74987787e-02
enu_erec_minus_enu_390, 2.02735711, 2.48656571, -2.74987787e-02, -2.45383488e-02
enu_erec_minus_enu_391, 2.02735711, 2.48656571, -2.45383488e-02, -2.10845139e-02
enu_erec_minus_enu_392, 2.02735711, 2.48656571, -2.10845139e-02, -1.81240840e-02
enu_erec_minus_enu_393, 2.02735711, 2.48656571, -1.81240840e-02, -1.46702491e-02
enu_erec_minus_enu_394, 2.02735711, 2.48656571, -1.46702491e-02, -1.12164143e-02
enu_erec_minus_enu_395, 2.02735711, 2.48656571, -1.12164143e-02, -7.76257938e-03
enu_erec_minus_enu_396, 2.02735711, 2.48656571, -7.76257938e-03, -4.30874450e-03
enu_erec_minus_enu_397, 2.02735711, 2.48656571, -4.30874450e-03, -8.54909624e-04
enu_erec_minus_enu_398, 2.02735711, 2.48656571, -8.54909624e-04, 2.59892526e-03
enu_erec_minus_enu_399, 2.02735711, 2.48656571, 2.59892526e-03, 6.54616512e-03
enu_erec_minus_enu_400, 2.02735711, 2.48656571, 6.54616512e-03, 1.00000000e-02
enu_erec_minus_enu_401, 2.48656571, 2.94088911, -1.00000000e+00, -6.82740596e-01
enu_erec_minus_enu_402, 2.48656571, 2.94088911, -6.82740596e-01, -6.05276014e-01
enu_erec_minus_enu_403, 2.48656571, 2.94088911, -6.05276014e-01, -5.55442110e-01
enu_erec_minus_enu_404, 2.48656571, 2.94088911, -5.55442110e-01, -5.17943332e-01
enu_erec_minus_enu_405, 2.48656571, 2.94088911, -5.17943332e-01, -4.87845628e-01
enu_erec_minus_enu_406, 2.48656571, 2.94088911, -4.87845628e-01, -4.62681974e-01
enu_erec_minus_enu_407, 2.48656571, 2.94088911, -4.62681974e-01, -4.41465559e-01
enu_erec_minus_enu_408, 2.48656571, 2.94088911, -4.41465559e-01, -4.22222765e-01
enu_erec_minus_enu_409, 2.48656571, 2.94088911, -4.22222765e-01, -4.05446996e-01
enu_erec_minus_enu_410, 2.48656571, 2.94088911, -4.05446996e-01, -3.90151441e-01
enu_erec_minus_enu_411, 2.48656571, 2.94088911, -3.90151441e-01, -3.76336102e-01
enu_erec_minus_enu_412, 2.48656571, 2.94088911, -3.76336102e-01, -3.63507572e-01
enu_erec_minus_enu_413, 2.48656571, 2.94088911, -3.63507572e-01, -3.52159257e-01
enu_erec_minus_enu_414, 2.48656571, 2.94088911, -3.52159257e-01, -3.41304348e-01
enu_erec_minus_enu_415, 2.48656571, 2.94088911, -3.41304348e-01, -3.30942843e-01
enu_erec_minus_enu_416, 2.48656571, 2.94088911, -3.30942843e-01, -3.21568149e-01
enu_erec_minus_enu_417, 2.48656571, 2.94088911, -3.21568149e-01, -3.12193454e-01
enu_erec_minus_enu_418, 2.48656571, 2.94088911, -3.12193454e-01, -3.03805569e-01
enu_erec_minus_enu_419, 2.48656571, 2.94088911, -3.03805569e-01, -2.95911089e-01
enu_erec_minus_enu_420, 2.48656571, 2.94088911, -2.95911089e-01, -2.88016610e-01
enu_erec_minus_enu_421, 2.48656571, 2.94088911, -2.88016610e-01, -2.81108940e-01
enu_erec_minus_enu_422, 2.48656571, 2.94088911, -2.81108940e-01, -2.73707865e-01
enu_erec_minus_enu_423, 2.48656571, 2.94088911, -2.73707865e-01, -2.67293600e-01
enu_erec_minus_enu_424, 2.48656571, 2.94088911, -2.67293600e-01, -2.60879336e-01
enu_erec_minus_enu_425, 2.48656571, 2.94088911, -2.60879336e-01, -2.54465071e-01
enu_erec_minus_enu_426, 2.48656571, 2.94088911, -2.54465071e-01, -2.48544211e-01
enu_erec_minus_enu_427, 2.48656571, 2.94088911, -2.48544211e-01, -2.43116756e-01
enu_erec_minus_enu_428, 2.48656571, 2.94088911, -2.43116756e-01, -2.37689301e-01
enu_erec_minus_enu_429, 2.48656571, 2.94088911, -2.37689301e-01, -2.32261847e-01
enu_erec_minus_enu_430, 2.48656571, 2.94088911, -2.32261847e-01, -2.26834392e-01
enu_erec_minus_enu_431, 2.48656571, 2.94088911, -2.26834392e-01, -2.21900342e-01
enu_erec_minus_enu_432, 2.48656571, 2.94088911, -2.21900342e-01, -2.16966292e-01
enu_erec_minus_enu_433, 2.48656571, 2.94088911, -2.16966292e-01, -2.12525647e-01
enu_erec_minus_enu_434, 2.48656571, 2.94088911, -2.12525647e-01, -2.08085002e-01
enu_erec_minus_enu_435, 2.48656571, 2.94088911, -2.08085002e-01, -2.03150953e-01
enu_erec_minus_enu_436, 2.48656571, 2.94088911, -2.03150953e-01, -1.99203713e-01
enu_erec_minus_enu_437, 2.48656571, 2.94088911, -1.99203713e-01, -1.94763068e-01
enu_erec_minus_enu_438, 2.48656571, 2.94088911, -1.94763068e-01, -1.90322423e-01
enu_erec_minus_enu_439, 2.48656571, 2.94088911, -1.90322423e-01, -1.86375183e-01
enu_erec_minus_enu_440, 2.48656571, 2.94088911, -1.86375183e-01, -1.82427943e-01
enu_erec_minus_enu_441, 2.48656571, 2.94088911, -1.82427943e-01, -1.78480703e-01
enu_erec_minus_enu_442, 2.48656571, 2.94088911, -1.78480703e-01, -1.74533464e-01
enu_erec_minus_enu_443, 2.48656571, 2.94088911, -1.74533464e-01, -1.71079629e-01
enu_erec_minus_enu_444, 2.48656571, 2.94088911, -1.71079629e-01, -1.67132389e-01
enu_erec_minus_enu_445, 2.48656571, 2.94088911, -1.67132389e-01, -1.63678554e-01
enu_erec_minus_enu_446, 2.48656571, 2.94088911, -1.63678554e-01, -1.59731314e-01
enu_erec_minus_enu_447, 2.48656571, 2.94088911, -1.59731314e-01, -1.56277479e-01
enu_erec_minus_enu_448, 2.48656571, 2.94088911, -1.56277479e-01, -1.52823644e-01
enu_erec_minus_enu_449, 2.48656571, 2.94088911, -1.52823644e-01, -1.49369809e-01
enu_erec_minus_enu_450, 2.48656571, 2.94088911, -1.49369809e-01, -1.45915975e-01
enu_erec_minus_enu_451, 2.48656571, 2.94088911, -1.45915975e-01, -1.42955545e-01
enu_erec_minus_enu_452, 2.48656571, 2.94088911, -1.42955545e-01, -1.39501710e-01
enu_erec_minus_enu_453, 2.48656571, 2.94088911, -1.39501710e-01, -1.36047875e-01
enu_erec_minus_enu_454, 2.48656571, 2.94088911, -1.36047875e-01, -1.33087445e-01
enu_erec_minus_enu_455, 2.48656571, 2.94088911, -1.33087445e-01, -1.29633610e-01
enu_erec_minus_enu_456, 2.48656571, 2.94088911, -1.29633610e-01, -1.26673180e-01
enu_erec_minus_enu_457, 2.48656571, 2.94088911, -1.26673180e-01, -1.23219345e-01
enu_erec_minus_enu_458, 2.48656571, 2.94088911, -1.23219345e-01, -1.20258915e-01
enu_erec_minus_enu_459, 2.48656571, 2.94088911, -1.20258915e-01, -1.17298486e-01
enu_erec_minus_enu_460, 2.48656571, 2.94088911, -1.17298486e-01, -1.14338056e-01
enu_erec_minus_enu_461, 2.48656571, 2.94088911, -1.14338056e-01, -1.10884221e-01
enu_erec_minus_enu_462, 2.48656571, 2.94088911, -1.10884221e-01, -1.07923791e-01
enu_erec_minus_enu_463, 2.48656571, 2.94088911, -1.07923791e-01, -1.04963361e-01
enu_erec_minus_enu_464, 2.48656571, 2.94088911, -1.04963361e-01, -1.02002931e-01
enu_erec_minus_enu_465, 2.48656571, 2.94088911, -1.02002931e-01, -9.90425012e-02
enu_erec_minus_enu_466, 2.48656571, 2.94088911, -9.90425012e-02, -9.60820713e-02
enu_erec_minus_enu_467, 2.48656571, 2.94088911, -9.60820713e-02, -9.31216414e-02
enu_erec_minus_enu_468, 2.48656571, 2.94088911, -9.31216414e-02, -9.01612115e-02
enu_erec_minus_enu_469, 2.48656571, 2.94088911, -9.01612115e-02, -8.72007816e-02
enu_erec_minus_enu_470, 2.48656571, 2.94088911, -8.72007816e-02, -8.42403517e-02
enu_erec_minus_enu_471, 2.48656571, 2.94088911, -8.42403517e-02, -8.12799218e-02
enu_erec_minus_enu_472, 2.48656571, 2.94088911, -8.12799218e-02, -7.83194919e-02
enu_erec_minus_enu_473, 2.48656571, 2.94088911, -7.83194919e-02, -7.53590620e-02
enu_erec_minus_enu_474, 2.48656571, 2.94088911, -7.53590620e-02, -7.23986321e-02
enu_erec_minus_enu_475, 2.48656571, 2.94088911, -7.23986321e-02, -6.99316072e-02
enu_erec_minus_enu_476, 2.48656571, 2.94088911, -6.99316072e-02, -6.69711773e-02
enu_erec_minus_enu_477, 2.48656571, 2.94088911, -6.69711773e-02, -6.40107474e-02
enu_erec_minus_enu_478, 2.48656571, 2.94088911, -6.40107474e-02, -6.10503175e-02
enu_erec_minus_enu_479, 2.48656571, 2.94088911, -6.10503175e-02, -5.80898876e-02
enu_erec_minus_enu_480, 2.48656571, 2.94088911, -5.80898876e-02, -5.51294577e-02
enu_erec_minus_enu_481, 2.48656571, 2.94088911, -5.51294577e-02, -5.21690278e-02
enu_erec_minus_enu_482, 2.48656571, 2.94088911, -5.21690278e-02, -4.92085979e-02
enu_erec_minus_enu_483, 2.48656571, 2.94088911, -4.92085979e-02, -4.62481681e-02
enu_erec_minus_enu_484, 2.48656571, 2.94088911, -4.62481681e-02, -4.27943332e-02
enu_erec_minus_enu_485, 2.48656571, 2.94088911, -4.27943332e-02, -3.98339033e-02
enu_erec_minus_enu_486, 2.48656571, 2.94088911, -3.98339033e-02, -3.68734734e-02
enu_erec_minus_enu_487, 2.48656571, 2.94088911, -3.68734734e-02, -3.39130435e-02
enu_erec_minus_enu_488, 2.48656571, 2.94088911, -3.39130435e-02, -3.09526136e-02
enu_erec_minus_enu_489, 2.48656571, 2.94088911, -3.09526136e-02, -2.74987787e-02
enu_erec_minus_enu_490, 2.48656571, 2.94088911, -2.74987787e-02, -2.45383488e-02
enu_erec_minus_enu_491, 2.48656571, 2.94088911, -2.45383488e-02, -2.10845139e-02
enu_erec_minus_enu_492, 2.48656571, 2.94088911, -2.10845139e-02, -1.81240840e-02
enu_erec_minus_enu_493, 2.48656571, 2.94088911, -1.81240840e-02, -1.46702491e-02
enu_erec_minus_enu_494, 2.48656571, 2.94088911, -1.46702491e-02, -1.12164143e-02
enu_erec_minus_enu_495, 2.48656571, 2.94088911, -1.12164143e-02, -7.76257938e-03
enu_erec_minus_enu_496, 2.48656571, 2.94088911, -7.76257938e-03, -4.30874450e-03
enu_erec_minus_enu_497, 2.48656571, 2.94088911, -4.30874450e-03, -8.54909624e-04
enu_erec_minus_enu_498, 2.48656571, 2.94088911, -8.54909624e-04, 2.59892526e-03
enu_erec_minus_enu_499, 2.48656571, 2.94088911, 2.59892526e-03, 6.54616512e-03
enu_erec_minus_enu_500, 2.48656571, 2.94088911, 6.54616512e-03, 1.00000000e-02
enu_erec_minus_enu_501, 2.94088911, 3.4147533, -1.00000000e+00, -6.82740596e-01
enu_erec_minus_enu_502, 2.94088911, 3.4147533, -6.82740596e-01, -6.05276014e-01
enu_erec_minus_enu_503, 2.94088911, 3.4147533, -6.05276014e-01, -5.55442110e-01
enu_erec_minus_enu_504, 2.94088911, 3.4147533, -5.55442110e-01, -5.17943332e-01
enu_erec_minus_enu_505, 2.94088911, 3.4147533, -5.17943332e-01, -4.87845628e-01
enu_erec_minus_enu_506, 2.94088911, 3.4147533, -4.87845628e-01, -4.62681974e-01
enu_erec_minus_enu_507, 2.94088911, 3.4147533, -4.62681974e-01, -4.41465559e-01
enu_erec_minus_enu_508, 2.94088911, 3.4147533, -4.41465559e-01, -4.22222765e-01
enu_erec_minus_enu_509, 2.94088911, 3.4147533, -4.22222765e-01, -4.05446996e-01
enu_erec_minus_enu_510, 2.94088911, 3.4147533, -4.05446996e-01, -3.90151441e-01
enu_erec_minus_enu_511, 2.94088911, 3.4147533, -3.90151441e-01, -3.76336102e-01
enu_erec_minus_enu_512, 2.94088911, 3.4147533, -3.76336102e-01, -3.63507572e-01
enu_erec_minus_enu_513, 2.94088911, 3.4147533, -3.63507572e-01, -3.52159257e-01
enu_erec_minus_enu_514, 2.94088911, 3.4147533, -3.52159257e-01, -3.41304348e-01
enu_erec_minus_enu_515, 2.94088911, 3.4147533, -3.41304348e-01, -3.30942843e-01
enu_erec_minus_enu_516, 2.94088911, 3.4147533, -3.30942843e-01, -3.21568149e-01
enu_erec_minus_enu_517, 2.94088911, 3.4147533, -3.21568149e-01, -3.12193454e-01
enu_erec_minus_enu_518, 2.94088911, 3.4147533, -3.12193454e-01, -3.03805569e-01
enu_erec_minus_enu_519, 2.94088911, 3.4147533, -3.03805569e-01, -2.95911089e-01
enu_erec_minus_enu_520, 2.94088911, 3.4147533, -2.95911089e-01, -2.88016610e-01
enu_erec_minus_enu_521, 2.94088911, 3.4147533, -2.88016610e-01, -2.81108940e-01
enu_erec_minus_enu_522, 2.94088911, 3.4147533, -2.81108940e-01, -2.73707865e-01
enu_erec_minus_enu_523, 2.94088911, 3.4147533, -2.73707865e-01, -2.67293600e-01
enu_erec_minus_enu_524, 2.94088911, 3.4147533, -2.67293600e-01, -2.60879336e-01
enu_erec_minus_enu_525, 2.94088911, 3.4147533, -2.60879336e-01, -2.54465071e-01
enu_erec_minus_enu_526, 2.94088911, 3.4147533, -2.54465071e-01, -2.48544211e-01
enu_erec_minus_enu_527, 2.94088911, 3.4147533, -2.48544211e-01, -2.43116756e-01
enu_erec_minus_enu_528, 2.94088911, 3.4147533, -2.43116756e-01, -2.37689301e-01
enu_erec_minus_enu_529, 2.94088911, 3.4147533, -2.37689301e-01, -2.32261847e-01
enu_erec_minus_enu_530, 2.94088911, 3.4147533, -2.32261847e-01, -2.26834392e-01
enu_erec_minus_enu_531, 2.94088911, 3.4147533, -2.26834392e-01, -2.21900342e-01
enu_erec_minus_enu_532, 2.94088911, 3.4147533, -2.21900342e-01, -2.16966292e-01
enu_erec_minus_enu_533, 2.94088911, 3.4147533, -2.16966292e-01, -2.12525647e-01
enu_erec_minus_enu_534, 2.94088911, 3.4147533, -2.12525647e-01, -2.08085002e-01
enu_erec_minus_enu_535, 2.94088911, 3.4147533, -2.08085002e-01, -2.03150953e-01
enu_erec_minus_enu_536, 2.94088911, 3.4147533, -2.03150953e-01, -1.99203713e-01
enu_erec_minus_enu_537, 2.94088911, 3.4147533, -1.99203713e-01, -1.94763068e-01
enu_erec_minus_enu_538, 2.94088911, 3.4147533, -1.94763068e-01, -1.90322423e-01
enu_erec_minus_enu_539, 2.94088911, 3.4147533, -1.90322423e-01, -1.86375183e-01
enu_erec_minus_enu_540, 2.94088911, 3.4147533, -1.86375183e-01, -1.82427943e-01
enu_erec_minus_enu_541, 2.94088911, 3.4147533, -1.82427943e-01, -1.78480703e-01
enu_erec_minus_enu_542, 2.94088911, 3.4147533, -1.78480703e-01, -1.74533464e-01
enu_erec_minus_enu_543, 2.94088911, 3.4147533, -1.74533464e-01, -1.71079629e-01
enu_erec_minus_enu_544, 2.94088911, 3.4147533, -1.71079629e-01, -1.67132389e-01
enu_erec_minus_enu_545, 2.94088911, 3.4147533, -1.67132389e-01, -1.63678554e-01
enu_erec_minus_enu_546, 2.94088911, 3.4147533, -1.63678554e-01, -1.59731314e-01
enu_erec_minus_enu_547, 2.94088911, 3.4147533, -1.59731314e-01, -1.56277479e-01
enu_erec_minus_enu_548, 2.94088911, 3.4147533, -1.56277479e-01, -1.52823644e-01
enu_erec_minus_enu_549, 2.94088911, 3.4147533, -1.52823644e-01, -1.49369809e-01
enu_erec_minus_enu_550, 2.94088911, 3.4147533, -1.49369809e-01, -1.45915975e-01
enu_erec_minus_enu_551, 2.94088911, 3.4147533, -1.45915975e-01, -1.42955545e-01
enu_erec_minus_enu_552, 2.94088911, 3.4147533, -1.42955545e-01, -1.39501710e-01
enu_erec_minus_enu_553, 2.94088911, 3.4147533, -1.39501710e-01, -1.36047875e-01
enu_erec_minus_enu_554, 2.94088911, 3.4147533, -1.36047875e-01, -1.33087445e-01
enu_erec_minus_enu_555, 2.94088911, 3.4147533, -1.33087445e-01, -1.29633610e-01
enu_erec_minus_enu_556, 2.94088911, 3.4147533, -1.29633610e-01, -1.26673180e-01
enu_erec_minus_enu_557, 2.94088911, 3.4147533, -1.26673180e-01, -1.23219345e-01
enu_erec_minus_enu_558, 2.94088911, 3.4147533, -1.23219345e-01, -1.20258915e-01
enu_erec_minus_enu_559, 2.94088911, 3.4147533, -1.20258915e-01, -1.17298486e-01
enu_erec_minus_enu_560, 2.94088911, 3.4147533, -1.17298486e-01, -1.14338056e-01
enu_erec_minus_enu_561, 2.94088911, 3.4147533, -1.14338056e-01, -1.10884221e-01
enu_erec_minus_enu_562, 2.94088911, 3.4147533, -1.10884221e-01, -1.07923791e-01
enu_erec_minus_enu_563, 2.94088911, 3.4147533, -1.07923791e-01, -1.04963361e-01
enu_erec_minus_enu_564, 2.94088911, 3.4147533, -1.04963361e-01, -1.02002931e-01
enu_erec_minus_enu_565, 2.94088911, 3.4147533, -1.02002931e-01, -9.90425012e-02
enu_erec_minus_enu_566, 2.94088911, 3.4147533, -9.90425012e-02, -9.60820713e-02
enu_erec_minus_enu_567, 2.94088911, 3.4147533, -9.60820713e-02, -9.31216414e-02
enu_erec_minus_enu_568, 2.94088911, 3.4147533, -9.31216414e-02, -9.01612115e-02
enu_erec_minus_enu_569, 2.94088911, 3.4147533, -9.01612115e-02, -8.72007816e-02
enu_erec_minus_enu_570, 2.94088911, 3.4147533, -8.72007816e-02, -8.42403517e-02
enu_erec_minus_enu_571, 2.94088911, 3.4147533, -8.42403517e-02, -8.12799218e-02
enu_erec_minus_enu_572, 2.94088911, 3.4147533, -8.12799218e-02, -7.83194919e-02
enu_erec_minus_enu_573, 2.94088911, 3.4147533, -7.83194919e-02, -7.53590620e-02
enu_erec_minus_enu_574, 2.94088911, 3.4147533, -7.53590620e-02, -7.23986321e-02
enu_erec_minus_enu_575, 2.94088911, 3.4147533, -7.23986321e-02, -6.99316072e-02
enu_erec_minus_enu_576, 2.94088911, 3.4147533, -6.99316072e-02, -6.69711773e-02
enu_erec_minus_enu_577, 2.94088911, 3.4147533, -6.69711773e-02, -6.40107474e-02
enu_erec_minus_enu_578, 2.94088911, 3.4147533, -6.40107474e-02, -6.10503175e-02
enu_erec_minus_enu_579, 2.94088911, 3.4147533, -6.10503175e-02, -5.80898876e-02
enu_erec_minus_enu_580, 2.94088911, 3.4147533, -5.80898876e-02, -5.51294577e-02
enu_erec_minus_enu_581, 2.94088911, 3.4147533, -5.51294577e-02, -5.21690278e-02
